Rank,Name,Genre,ESRB_Rating,Publisher,Developer,VGChartz_Score,Critic_Score,Total_Shipped,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,status,Vgchartzscore,img_url,serial,Platform,url
19758.0,Sega 3D Classics Collection,Misc,E10,Sega,M2,,,,,0.01,,0.0,2016.0,26th Apr 18,1.0,,/games/boxart/full_7502683AmericaFrontccc.jpg,8193768659,3DS,http://www.vgchartz.com/game/99866/sega-3d-classics-collection/?region=All
14969.0,Period Cube ~Shackles of Amadeus~,Simulation,M,Aksys Games,Idea Factory,,,,0.02,,0.03,0.01,2017.0,22nd Sep 18,1.0,,/games/boxart/full_1288614AmericaFrontccc.jpg,3674257122,PSV,http://www.vgchartz.com/game/114487/period-cube-shackles-of-amadeus/?region=All
14977.0,Yakuza 3,Action-Adventure,,Sega,Sega,,,,,,0.05,,2018.0,25th Aug 18,1.0,,/games/boxart/full_2344710JapanFrontccc.jpg,4765699935,PS4,http://www.vgchartz.com/game/222679/yakuza-3/?region=All
14978.0,Hatsune Miku: Project Diva Future Tone DX,Misc,,Sega,Sega,,,,,,0.05,,2017.0,30th Dec 17,1.0,,/games/boxart/full_7506428JapanFrontccc.jpg,2154470775,PS4,http://www.vgchartz.com/game/220171/hatsune-miku-project-diva-future-tone-dx/?region=All
14981.0,Starblood Arena,Shooter,T,Sony Interactive Entertainment,WhiteMoon Dreams,,,,0.04,,,0.01,2017.0,27th Nov 18,1.0,,/games/boxart/full_9525916AmericaFrontccc.jpg,8223659473,PS4,http://www.vgchartz.com/game/164690/starblood-arena/?region=All
14988.0,Bubsy: The Woolies Strike Back,Platform,E,Accolade,Black Forest Games,,,,0.04,,,0.01,2017.0,20th Sep 18,1.0,,/games/boxart/full_2941669AmericaFrontccc.jpg,8929848665,PS4,http://www.vgchartz.com/game/200440/bubsy-the-woolies-strike-back/?region=All
53194.0,Bubsy: The Woolies Strike Back,Platform,E,Accolade,Black Forest Games,,,,,,,,2017.0,20th Sep 18,1.0,,/games/boxart/full_108803AmericaFrontccc.png,6304414858,PC,http://www.vgchartz.com/game/200439/bubsy-the-woolies-strike-back/?region=All
15005.0,Scribblenauts Mega Pack,Adventure,E10,Warner Bros. Interactive Entertainment,Shiver Games,,,,0.05,,,0.01,2018.0,20th Feb 19,1.0,,/games/boxart/full_3919089AmericaFrontccc.jpg,9708691524,NS,http://www.vgchartz.com/game/222626/scribblenauts-mega-pack/?region=All
15828.0,Scribblenauts Mega Pack,Adventure,E10,Warner Bros. Interactive Entertainment,Shiver Games,,,,0.04,,,0.0,2018.0,20th Feb 19,1.0,,/games/boxart/full_7552913AmericaFrontccc.jpg,4356606555,XOne,http://www.vgchartz.com/game/222625/scribblenauts-mega-pack/?region=All
15931.0,Scribblenauts Mega Pack,Adventure,E10,Warner Bros. Interactive Entertainment,Shiver Games,,,,0.03,,,0.01,2018.0,20th Feb 19,1.0,,/games/boxart/full_7932925AmericaFrontccc.jpg,2896704358,PS4,http://www.vgchartz.com/game/222624/scribblenauts-mega-pack/?region=All
15007.0,Civilization Beyond Earth: Rising Tide,Strategy,E10,2K Games,Firaxis Games,,,,,0.05,,0.0,2015.0,22nd Sep 18,1.0,,/games/boxart/full_6729716AmericaFrontccc.jpg,1268185595,PC,http://www.vgchartz.com/game/86263/civilization-beyond-earth-rising-tide/?region=All
15008.0,Super Heroine Chronicle,Misc,,Namco Bandai Games,Banpresto,,,,,,0.05,,2014.0,14th Jan 19,1.0,,/games/boxart/full_8854877JapanFrontccc.jpg,6206908523,PSV,http://www.vgchartz.com/game/72255/super-heroine-chronicle/?region=All
16580.0,Super Heroine Chronicle,Strategy,,Namco Bandai Games,Banpresto,,,,,,0.03,,2014.0,14th Jan 19,1.0,,/games/boxart/full_9371865JapanFrontccc.jpg,4771535839,PS3,http://www.vgchartz.com/game/72256/super-heroine-chronicle/?region=All
15020.0,Hero Bank 2,Role-Playing,,Sega,Sega,,,,,,0.05,,2014.0,14th Jan 19,1.0,,/games/boxart/full_9984551JapanFrontccc.jpg,2470977508,3DS,http://www.vgchartz.com/game/84068/hero-bank-2/?region=All
15031.0,Nitroplus Blasterz: Heroines Infinite Duel,Fighting,,Xseed Games,Examu Inc.,,,,0.01,0.01,0.03,0.0,2016.0,,1.0,,/games/boxart/full_5690935AmericaFrontccc.jpg,8880627341,PS4,http://www.vgchartz.com/game/85591/nitroplus-blasterz-heroines-infinite-duel/?region=All
17938.0,Nitroplus Blasterz: Heroines Infinite Duel,Fighting,,Xseed Games,Examu Inc.,,,,,,0.02,,2016.0,,1.0,,/games/boxart/full_5147274JapanFrontccc.jpg,9672396234,PS3,http://www.vgchartz.com/game/85592/nitroplus-blasterz-heroines-infinite-duel/?region=All
15045.0,Jewel Master: Cradle of Persia,Puzzle,E,Rising Star Games,Rising Star Games,,,,,0.05,,0.0,2014.0,19th Jan 19,1.0,,/games/boxart/full_6568533AmericaFrontccc.jpg,6565533963,DS,http://www.vgchartz.com/game/70452/jewel-master-cradle-of-persia/?region=All
15047.0,New Tokyo Legacy: Operation Babel,Role-Playing,,NIS America,Experience Inc.,,,,0.01,0.0,0.04,0.0,2017.0,,1.0,,/games/boxart/full_6893692AmericaFrontccc.jpg,8451602014,PSV,http://www.vgchartz.com/game/85474/new-tokyo-legacy-operation-babel/?region=All
15059.0,Phantasy Star Online 2 Episode 4: Deluxe Package,Role-Playing,,Sega,Sega,,,,,,0.05,,2017.0,18th Sep 18,1.0,,/games/boxart/full_1999040JapanFrontccc.jpg,6536010615,PS4,http://www.vgchartz.com/game/106717/phantasy-star-online-2-episode-4-deluxe-package/?region=All
17439.0,Phantasy Star Online 2 Episode 4: Deluxe Package,Role-Playing,,Sega,Sega,,,,,,0.02,,2017.0,18th Sep 18,1.0,,/games/boxart/full_2008243JapanFrontccc.jpg,4786914919,PSV,http://www.vgchartz.com/game/106721/phantasy-star-online-2-episode-4-deluxe-package/?region=All
15065.0,Werewolves Within,Misc,,Ubisoft,Ubisoft,,,,0.04,,,0.01,2016.0,,1.0,,/games/boxart/full_4746198AmericaFrontccc.jpg,4653009262,PS4,http://www.vgchartz.com/game/148107/werewolves-within/?region=All
15077.0,Collar x Malice,Action,M,Aksys Games,Idea Factory,,,,0.01,,0.03,0.01,2017.0,19th Jan 18,1.0,,/games/boxart/full_6522694AmericaFrontccc.jpg,6293346405,PSV,http://www.vgchartz.com/game/131448/collar-x-malice/?region=All
15096.0,rain,Action-Adventure,E10,Sony Computer Entertainment,PlayStation C.A.M.P.!,,,,,,0.05,,2013.0,19th Jan 19,1.0,,/games/boxart/full_9614801AmericaFrontccc.jpg,1009304074,PS3,http://www.vgchartz.com/game/72150/rain/?region=All
15096.0,rain,Action-Adventure,E10,Sony Computer Entertainment,PlayStation C.A.M.P.!,,,,,,0.05,,2013.0,19th Jan 19,1.0,,/games/boxart/full_9614801AmericaFrontccc.jpg,5953616417,PS3,http://www.vgchartz.com/game/72150/rain/?region=All
15096.0,rain,Action-Adventure,E10,Sony Computer Entertainment,PlayStation C.A.M.P.!,,,,,,0.05,,2013.0,19th Jan 19,1.0,,/games/boxart/full_9614801AmericaFrontccc.jpg,1892517201,PS3,http://www.vgchartz.com/game/72150/rain/?region=All
15111.0,Macross ? Scramble,Action,,Namco Bandai Games,ArtDink,,,,,,0.05,,2016.0,22nd Sep 18,1.0,,/games/boxart/full_2699895JapanFrontccc.jpg,6600066756,PSV,http://www.vgchartz.com/game/142503/macross-scramble/?region=All
15123.0,New Hayarigami,Visual Novel,,Nippon Ichi Software,Nippon Ichi Software,,,,,,0.05,,2014.0,03rd Mar 18,1.0,,/games/boxart/full_3860687JapanFrontccc.jpg,1575658255,PSV,http://www.vgchartz.com/game/81356/new-hayarigami/?region=All
15743.0,New Hayarigami,Misc,,Nippon Ichi Software,Unknown,,,,,,0.04,,2014.0,,1.0,,/games/boxart/default.jpg,5532201253,PS3,http://www.vgchartz.com/game/81357/new-hayarigami/?region=All
15126.0,My Hero Academia: Battle for All,Fighting,,Namco Bandai Games,Bandai Namco Games,,,,,,0.05,,2016.0,26th Apr 18,1.0,,/games/boxart/full_4261150JapanFrontccc.jpg,9978069895,3DS,http://www.vgchartz.com/game/114488/my-hero-academia-battle-for-all/?region=All
15132.0,Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,Role-Playing,E10,Tecmo Koei,Gust,,,,,,0.05,,2015.0,02nd Jan 18,1.0,,/games/boxart/full_8190764PALFrontccc.jpg,9923359367,PSV,http://www.vgchartz.com/game/85141/atelier-escha-amp-logy-plus-alchemists-of-the-dusk-sky/?region=All
15135.0,Syberia III,Adventure,T,Anuman,Unknown,,,,0.04,0.0,,0.01,2016.0,12th Aug 18,1.0,,/games/boxart/full_1166880AmericaFrontccc.jpg,8518193820,PS4,http://www.vgchartz.com/game/84700/syberia-iii/?region=All
15820.0,Syberia III,Role-Playing,T,Microids,Unknown,,,,0.02,0.02,,0.0,2017.0,12th Aug 18,1.0,,/games/boxart/full_4297347AmericaFrontccc.jpg,5217566564,PC,http://www.vgchartz.com/game/33420/syberia-iii/?region=All
17384.0,Syberia III,Adventure,T,Microids,Unknown,,,,0.02,,,0.0,2017.0,12th Aug 18,1.0,,/games/boxart/full_9707556AmericaFrontccc.jpg,6751005049,XOne,http://www.vgchartz.com/game/84699/syberia-iii/?region=All
47295.0,Syberia III,Adventure,T,Anuman,Unknown,,,,,,,,2016.0,12th Aug 18,1.0,,/games/boxart/full_1437190AmericaFrontccc.jpg,7238051496,And,http://www.vgchartz.com/game/84697/syberia-iii/?region=All
47296.0,Syberia III,Adventure,T,Anuman,Unknown,,,,,,,,2016.0,12th Aug 18,1.0,,/games/boxart/full_8338318AmericaFrontccc.jpg,1058296746,OSX,http://www.vgchartz.com/game/84701/syberia-iii/?region=All
15143.0,Sengoku BASARA Sanada Yukimura-den,Action,,Capcom,Capcom,,,,,,0.05,,2016.0,03rd Jun 18,1.0,,/games/boxart/full_6027052JapanFrontccc.jpg,8493342295,PS4,http://www.vgchartz.com/game/131945/sengoku-basara-sanada-yukimura-den/?region=All
15699.0,Sengoku BASARA Sanada Yukimura-den,Action,,Capcom,Capcom,,,,,,0.04,,2016.0,03rd Jun 18,1.0,,/games/boxart/full_2081573JapanFrontccc.jpg,3575521294,PS3,http://www.vgchartz.com/game/131944/sengoku-basara-sanada-yukimura-den/?region=All
15165.0,MXGP Pro,Racing,,Milestone S.r.l.,Milestone S.r.l.,,,,0.04,,,0.01,2018.0,26th Apr 18,1.0,,/games/boxart/full_6786492AmericaFrontccc.jpg,6147697111,PS4,http://www.vgchartz.com/game/221925/mxgp-pro/?region=All
16512.0,MXGP Pro,Racing,,Milestone S.r.l.,Milestone S.r.l.,,,,0.03,,,0.0,2018.0,26th Apr 18,1.0,,/games/boxart/full_5740956AmericaFrontccc.jpg,9670327748,XOne,http://www.vgchartz.com/game/221924/mxgp-pro/?region=All
54313.0,MXGP Pro,Racing,,Milestone S.r.l.,Milestone S.r.l.,,,,,,,,2018.0,26th Apr 18,1.0,,/games/boxart/full_8911865PALFrontccc.jpg,2777633607,PC,http://www.vgchartz.com/game/221926/mxgp-pro/?region=All
15168.0,Winning Post 7 2013,Sports,,Tecmo Koei,Tecmo Koei Games,,,,,,0.05,,2013.0,19th Jan 19,1.0,,/games/boxart/full_6932406JapanFrontccc.jpg,3360260699,PS3,http://www.vgchartz.com/game/71799/winning-post-7-2013/?region=All
18298.0,Winning Post 7 2013,Sports,,Tecmo Koei,Tecmo Koei Games,,,,,,0.02,,2013.0,19th Jan 19,1.0,,/games/boxart/full_2888398JapanFrontccc.jpg,5977748965,PSV,http://www.vgchartz.com/game/74157/winning-post-7-2013/?region=All
19379.0,Winning Post 7 2013,Sports,,Tecmo Koei,Tecmo Koei Games,,,,,,0.01,,2013.0,19th Jan 19,1.0,,/games/boxart/full_1606457JapanFrontccc.jpg,9348285710,PSP,http://www.vgchartz.com/game/71798/winning-post-7-2013/?region=All
55667.0,Winning Post 7 2013,Sports,,Koei Tecmo,Tecmo Koei Games,,,,,,,,2013.0,19th Jan 19,1.0,,/games/boxart/full_6147558JapanFrontccc.jpg,6614596407,PC,http://www.vgchartz.com/game/223333/winning-post-7-2013/?region=All
15184.0,Sebastien Loeb Rally EVO,Racing,E,Square Enix,Milestone S.r.l,,,,,0.04,,0.01,2016.0,13th Sep 18,1.0,,/games/boxart/full_7831061AmericaFrontccc.jpg,5942438569,PS4,http://www.vgchartz.com/game/86135/sebastien-loeb-rally-evo/?region=All
19014.0,Sebastien Loeb Rally EVO,Racing,E,Square Enix,Milestone S.r.l,,,,,0.01,,0.0,2016.0,13th Sep 18,1.0,,/games/boxart/full_5783262AmericaFrontccc.jpg,5533897952,XOne,http://www.vgchartz.com/game/86136/sebastien-loeb-rally-evo/?region=All
19249.0,Sebastien Loeb Rally EVO,Racing,,Milestone S.r.l,Milestone S.r.l,,,,,0.01,,0.0,2016.0,13th Sep 18,1.0,,/games/boxart/full_7984251AmericaFrontccc.jpg,4189036782,PC,http://www.vgchartz.com/game/86134/sebastien-loeb-rally-evo/?region=All
15189.0,My Riding Stables: Life with Horses,Simulation,E,TREVA Entertainment,Independent Arts Software GmbH,,,,0.04,,,0.01,2018.0,04th Aug 18,1.0,,/games/boxart/full_1635701AmericaFrontccc.jpg,3706113461,NS,http://www.vgchartz.com/game/222447/my-riding-stables-life-with-horses/?region=All
15908.0,My Riding Stables: Life with Horses,Simulation,E,TREVA Entertainment,Independent Arts Software GmbH,,,,0.03,,,0.01,2018.0,04th Aug 18,1.0,,/games/boxart/full_4680652AmericaFrontccc.jpg,9721930152,PS4,http://www.vgchartz.com/game/222446/my-riding-stables-life-with-horses/?region=All
15194.0,XBlaze Lost: Memories,Visual Novel,M,Aksys Games,Arc System Works,,,,0.04,,,0.01,2015.0,28th Jan 19,1.0,,/games/boxart/full_4744119AmericaFrontccc.jpg,8879950736,PS3,http://www.vgchartz.com/game/83992/xblaze-lost-memories/?region=All
18067.0,XBlaze Lost: Memories,Visual Novel,M,Aksys Games,Arc System Works,,,,0.01,,,0.0,2015.0,28th Jan 19,1.0,,/games/boxart/full_9893398AmericaFrontccc.jpg,1692775753,PSV,http://www.vgchartz.com/game/83991/xblaze-lost-memories/?region=All
55722.0,XBlaze Lost: Memories,Visual Novel,M,Aksys Games,Arc System Works,,,,,,,,2016.0,28th Jan 19,1.0,,/games/boxart/full_2779838AmericaFrontccc.jpg,4705756955,PC,http://www.vgchartz.com/game/223366/xblaze-lost-memories/?region=All
15195.0,Apex Construct,Action,E10,Perp Games,Fast Travel Games,,,,0.04,,,0.01,2018.0,17th Aug 18,1.0,,/games/boxart/full_8503462AmericaFrontccc.jpg,8911724131,PS4,http://www.vgchartz.com/game/222652/apex-construct/?region=All
52952.0,Apex Construct,Action,,Fast Travel Games,Fast Travel Games,,,,,,,,2018.0,17th Aug 18,1.0,,/games/boxart/full_1803487AmericaFrontccc.jpg,4165844112,PC,http://www.vgchartz.com/game/222653/apex-construct/?region=All
15200.0,Fishing Sim World,Simulation,E,Dovetail Games,Dovetail Games,,,,0.04,,,0.01,2018.0,02nd Aug 18,1.0,,/games/boxart/full_7128798AmericaFrontccc.jpg,9752475310,PS4,http://www.vgchartz.com/game/222429/fishing-sim-world/?region=All
15407.0,Fishing Sim World,Simulation,E,Dovetail Games,Dovetail Games,,,,0.04,,,0.01,2018.0,02nd Aug 18,1.0,,/games/boxart/full_2033266AmericaFrontccc.jpg,5876525177,XOne,http://www.vgchartz.com/game/222430/fishing-sim-world/?region=All
53674.0,Fishing Sim World,Simulation,E,Dovetail Games,Dovetail Games,,,,,,,,2018.0,02nd Aug 18,1.0,,/games/boxart/full_9942097AmericaFrontccc.jpg,4893780010,PC,http://www.vgchartz.com/game/222428/fishing-sim-world/?region=All
15205.0,Corpse Party: Blood Covered - Repeated Fear,Adventure,,5pb,Team GrisGris,,,,,,0.05,,2015.0,14th Jan 18,1.0,,/games/boxart/full_5446852JapanFrontccc.jpg,8257108000,3DS,http://www.vgchartz.com/game/85832/corpse-party-blood-covered-repeated-fear/?region=All
15217.0,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,Role-Playing,,Square Enix,Noise Inc.,,,,,,0.05,,2013.0,20th Jan 19,1.0,,/games/boxart/full_6433948JapanFrontccc.jpg,2664680250,3DS,http://www.vgchartz.com/game/73977/chousoku-henkei-gyrozetter-albatross-no-tsubasa/?region=All
15222.0,Gakusen Toshi Asterisk Festa: Houka Kenran,Fighting,,Namco Bandai Games,Bandai Namco Games,,,,,,0.05,,2016.0,22nd Sep 18,1.0,,/games/boxart/full_4530585JapanFrontccc.jpg,8925523060,PSV,http://www.vgchartz.com/game/86455/gakusen-toshi-asterisk-festa-houka-kenran/?region=All
15228.0,Metal Max Xeno,Role-Playing,,NIS America,Kadokawa Games,,,,0.02,,0.03,0.0,2018.0,28th Apr 18,1.0,,/games/boxart/full_9838282AmericaFrontccc.jpg,7723578507,PS4,http://www.vgchartz.com/game/221938/metal-max-xeno/?region=All
18090.0,Metal Max Xeno,Role-Playing,,Kadokawa Games,Kadokawa Games,,,,,,0.02,,2018.0,28th Apr 18,1.0,,/games/boxart/full_2922501JapanFrontccc.jpg,1114082482,PSV,http://www.vgchartz.com/game/221939/metal-max-xeno/?region=All
15232.0,Toki Collector's Edition,Platform,E10,Microids,Golgoth Studio,,,,0.04,,,0.01,2018.0,22nd Feb 19,1.0,,/games/boxart/full_603073AmericaFrontccc.png,5829704728,NS,http://www.vgchartz.com/game/222620/toki-collectors-edition/?region=All
15234.0,Don't Starve,Adventure,T,Klei Entertainment,Klei Entertainment,,,,0.04,,,0.01,2018.0,12th Jan 18,1.0,,/games/boxart/full_797103AmericaFrontccc.jpg,6038171997,PS4,http://www.vgchartz.com/game/73138/dont-starve/?region=All
28771.0,Don't Starve,Adventure,T,Klei Entertainment,Klei Entertainment,,,,,,,,2013.0,12th Jan 18,1.0,,/games/boxart/full_6606128AmericaFrontccc.png,9724476702,PC,http://www.vgchartz.com/game/71568/dont-starve/?region=All
15237.0,Surviving Mars,Simulation,,Maximum Games,Haemimont Games,,,,0.04,,,0.01,2018.0,18th Mar 18,1.0,,/games/boxart/full_4139872AmericaFrontccc.jpg,9416494899,XOne,http://www.vgchartz.com/game/221365/surviving-mars/?region=All
15922.0,Surviving Mars,Simulation,,Maximum Games,Haemimont Games,,,,0.03,,,0.01,2018.0,18th Mar 18,1.0,,/games/boxart/full_8186751AmericaFrontccc.jpg,1578533517,PS4,http://www.vgchartz.com/game/221364/surviving-mars/?region=All
15260.0,Yowamushi Pedal Asu e no High Cadence,Adventure,,Namco Bandai Games,Bandai Namco,,,,,,0.05,,2015.0,30th Jan 19,1.0,,/games/boxart/full_200593JapanFrontccc.jpg,3150375589,3DS,http://www.vgchartz.com/game/85156/yowamushi-pedal-asu-e-no-high-cadence/?region=All
15262.0,Dakar 18,Racing,,Deep Silver,Bigmoon Entertainment,,,,0.03,0.01,,0.01,2018.0,22nd Jul 18,1.0,,/games/boxart/full_8301620PALFrontccc.jpg,5280869205,PS4,http://www.vgchartz.com/game/222391/dakar-18/?region=All
18448.0,Dakar 18,Racing,,Deep Silver,Bigmoon Entertainment,,,,0.01,,,0.0,2018.0,22nd Jul 18,1.0,,/games/boxart/full_3249205PALFrontccc.jpg,3613642546,XOne,http://www.vgchartz.com/game/222392/dakar-18/?region=All
53342.0,Dakar 18,Racing,,Deep Silver,Bigmoon Entertainment,,,,,,,,2018.0,22nd Jul 18,1.0,,/games/boxart/full_7492285PALFrontccc.jpg,1909120289,PC,http://www.vgchartz.com/game/222393/dakar-18/?region=All
15274.0,ARK Park,Adventure,T,Snail Games USA,Snail Games USA,,,,0.04,,,0.01,2018.0,19th Dec 18,1.0,,/games/boxart/full_5164671AmericaFrontccc.jpg,1318841573,PS4,http://www.vgchartz.com/game/222434/ark-park/?region=All
52975.0,ARK Park,Adventure,,Snail Games USA,Snail Games USA,,,,,,,,2018.0,03rd Aug 18,1.0,,/games/boxart/full_9337128AmericaFrontccc.jpg,1649843860,PC,http://www.vgchartz.com/game/222435/ark-park/?region=All
15300.0,Atelier Shallie Plus: Alchemists of the Dusk Sea,Role-Playing,,Tecmo Koei,Unknown,,,,,0.0,0.05,0.0,2017.0,,1.0,,/games/boxart/full_5048493PALFrontccc.png,9575587770,PSV,http://www.vgchartz.com/game/94665/atelier-shallie-plus-alchemists-of-the-dusk-sea/?region=All
15303.0,Gaist Crusher,Action,,Capcom,"Treasure Co., Ltd.",,,,,,0.05,,2013.0,30th Jan 19,1.0,,/games/boxart/full_4190048JapanFrontccc.jpg,7835539375,3DS,http://www.vgchartz.com/game/75710/gaist-crusher/?region=All
15321.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,7.4,,0.04,,,0.01,2017.0,10th Aug 18,1.0,,/games/boxart/full_7933968AmericaFrontccc.jpg,8725683783,NS,http://www.vgchartz.com/game/188498/wonder-boy-the-dragons-trap-remake/?region=All
16074.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,,,0.03,,,0.01,2017.0,10th Aug 18,1.0,,/games/boxart/full_8732469AmericaFrontccc.jpg,8345167048,PS4,http://www.vgchartz.com/game/188497/wonder-boy-the-dragons-trap-remake/?region=All
51579.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,,,,,,,2017.0,10th Aug 18,1.0,,/games/boxart/full_2306061AmericaFrontccc.jpg,4030135953,PC,http://www.vgchartz.com/game/115971/wonder-boy-the-dragons-trap-remake/?region=All
51580.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,,,,,,,2017.0,10th Aug 18,1.0,,/games/boxart/full_6237980AmericaFrontccc.jpg,4021257505,XOne,http://www.vgchartz.com/game/188496/wonder-boy-the-dragons-trap-remake/?region=All
51581.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,,,,,,,2017.0,10th Aug 18,1.0,,/games/boxart/full_5352671AmericaFrontccc.jpg,7602985878,Linux,http://www.vgchartz.com/game/188499/wonder-boy-the-dragons-trap-remake/?region=All
51582.0,Wonder Boy: The Dragon's Trap (Remake),Platform,E10,DotEmu,Lizardcube,,,,,,,,2017.0,10th Aug 18,1.0,,/games/boxart/full_2145425AmericaFrontccc.jpg,4551681860,OSX,http://www.vgchartz.com/game/188500/wonder-boy-the-dragons-trap-remake/?region=All
15326.0,Yomawari: The Long Night Collection,Action-Adventure,M,NIS America,Nippon Ichi Software,,,,0.04,,0.01,0.0,2018.0,07th Nov 18,1.0,6.0,/games/boxart/full_6073791AmericaFrontccc.jpg,7197293296,NS,http://www.vgchartz.com/game/222088/yomawari-the-long-night-collection/?region=All
15328.0,Detective Conan: Marionette Symphony,Adventure,,Namco Bandai Games,Bandai Namco Games,,,,,,0.05,,2013.0,30th Jan 19,1.0,,/games/boxart/full_4249215JapanFrontccc.jpg,6748678948,3DS,http://www.vgchartz.com/game/72146/detective-conan-marionette-symphony/?region=All
15330.0,Atelier Ayesha Plus: The Alchemist of Dusk,Role-Playing,T,Tecmo Koei,Gust,,,,,,0.05,,2015.0,02nd Jan 18,1.0,,/games/boxart/full_3121725PALFrontccc.jpg,8009540802,PSV,http://www.vgchartz.com/game/80960/atelier-ayesha-plus-the-alchemist-of-dusk/?region=All
15334.0,Amnesia: Crowd,Visual Novel,,Idea Factory,Otomate,,,,,,0.05,,2013.0,01st Apr 19,1.0,,/games/boxart/full_4508589JapanFrontccc.jpg,4776603621,PSP,http://www.vgchartz.com/game/72067/amnesia-crowd/?region=All
15335.0,Just Sing,Music,E10,Ubisoft,Ubisoft,,,,0.04,,,0.01,2016.0,27th Jun 18,1.0,,/games/boxart/full_7952417AmericaFrontccc.jpg,1918255617,XOne,http://www.vgchartz.com/game/130885/just-sing/?region=All
16061.0,Just Sing,Music,E10,Ubisoft,Ubisoft,,,,0.03,,,0.01,2016.0,27th Jun 18,1.0,,/games/boxart/full_5537716AmericaFrontccc.jpg,1817896864,PS4,http://www.vgchartz.com/game/130884/just-sing/?region=All
15338.0,Monster Hunter Frontier G,Role-Playing,,Capcom,Capcom,,,,,,0.05,,2013.0,23rd Jul 18,1.0,,/games/boxart/full_5738746JapanFrontccc.jpg,5050998534,PS3,http://www.vgchartz.com/game/75553/monster-hunter-frontier-g/?region=All
38284.0,Monster Hunter Frontier G,Role-Playing,,Capcom,Capcom,,,,,,,,2013.0,23rd Jul 18,1.0,,/games/boxart/default.jpg,5564471179,WiiU,http://www.vgchartz.com/game/75552/monster-hunter-frontier-g/?region=All
